id	code	vn_job_category_code	vn_job_sub_category_code	salary_from	salary_to	m_currency_code	negotiable_flag	m_province_code	m_country_code
111615	JHC0018232	5	21	14000000	14000000	VND	0	VN-SG	VN
111616	1282082018	13	70	0	10000000	VND	0	VN-SG	VN
111625	JHC0018237	13	74	18000000	25000000	VND	0	VN-SG	VN
111626	JHC0018238	4	18	1200	1500	USD	0	VN-39	VN
111634	JHC0018243	4	17	700	1500	USD	0	VN-39	VN
111638	JHC0018245	10	48	1200	1500	USD	0	VN-SG	VN
111639	JHC0018246	10	48	800	1000	USD	0	VN-SG	VN
111641	1286082018	13	69	0	15000000	VND	0	VN-HN	VN
111643	1288082018	3	12	0	12000000	VND	0	VN-SG	VN
111645	1290082018	3	10	0	15000000	VND	0	VN-HN	VN
111646	1291082018	3	10	0	15000000	VND	0	VN-HN	VN
111647	JHC0018253	12	67	700	1500	USD	0	VN-SG	VN
111648	JHC0018254	6	24	0	700	USD	0	VN-SG	VN
111649	JHC0018257	10	48	1200	1500	USD	0	VN-SG	VN
111653	JHC0018261	2	7	500	1000	USD	0	VN-HN	VN
111656	JHC0018262	4	17	500	500	USD	0	VN-HN	VN
111658	1293082018	3	12	0	10000000	VND	0	VN-SG	VN
111659	1294082018	13	69	0	10000000	VND	0	VN-SG	VN
111660	1295082018	13	74	12000000	20000000	VND	0	VN-SG	VN
111666	1300082018	4	20	0	10000000	VND	0	VN-SG	VN
111668	1302082018	13	69	0	10000000	VND	0	VN-HN	VN
111674	1308082018	13	69	0	10000000	VND	0	VN-HN	VN
111683	JHC0018268	6	24	30000000	40000000	VND	0	VN-SG	VN
111684	JHC0018270	12	62	0	500	USD	0	VN-SG	VN
111687	JHC0018277	13	74	2500	2500	USD	0	VN-SG	VN
111688	JHC0018279	13	74	1200	1500	USD	0	VN-SG	VN
111690	JHC0018271	13	74	0	500	USD	0	VN-SG	VN
111691	JHN0018186	2	8	900	1300	USD	0	VN-HN	VN
111692	JHN0018183	2	8	800	1000	USD	0	VN-HN	VN
111693	JHN0018269	4	16	15000000	15000000	VND	0	VN-HN	VN
111694	JHC0018284	12	62	0	700	USD	0	VN-39	VN
111696	JHC0018285	13	74	0	700	USD	0	VN-39	VN
111698	JHC0018286	12	62	600	800	USD	0	VN-SG	VN
111700	JHC0018288	12	60	0	500	USD	1	VN-SG	VN
111705	1310082018	5	23	0	10000000	VND	0	VN-SG	VN
111707	1311082018	13	74	0	2000	USD	0	VN-SG	VN
111709	JHN0018240	14	77	750	800	USD	0	VN-HN	VN
111711	JHN0018205	11	56	500	850	USD	0	VN-HN	VN
111716	JHC0018297	13	74	0	10000000	VND	0	VN-SG	VN
111718	JHN0018298	4	16	650	750	USD	0	VN-HN	VN
111719	JHN0018296	4	17	950	1000	USD	0	VN-HN	VN
111722	JHN0018177	12	60	10000000	16000000	VND	0	VN-HN	VN
111723	JHN0018171	4	16	650	750	USD	0	VN-HN	VN
111724	JHC0018312	2	7	500	996	USD	0	VN-SG	VN
111726	JHN0018321	13	74	650	900	USD	0	VN-HN	VN
111727	JHC0018324	15	87	0	18700000	VND	0	VN-57	VN
111730	JHC0018327	11	56	500	600	USD	0	VN-SG	VN
111731	JHC0018328	15	87	22000000	22000000	VND	0	VN-SG	VN
111732	1312082018	13	69	10000000	15000000	VND	0	VN-SG	VN
111733	1313082018	5	23	10000000	20000000	VND	0	VN-SG	VN
111734	1314082018	13	69	0	16000000	VND	0	VN-SG	VN
111735	JHC0018332	12	60	700	1000	USD	0	VN-SG	VN
111737	JHC0018333	2	8	650	900	USD	0	VN-SG	VN
111742	1315082018	13	69	0	12000000	VND	0	VN-SG	VN
111743	1316082018	13	69	0	12000000	VND	0	VN-SG	VN
111745	1318082018	6	24	0	12000000	VND	0	VN-SG	VN
111747	1320082018	3	14	0	12000000	VND	0	VN-SG	VN
111750	1323082018	3	12	0	12000000	VND	0	VN-SG	VN
111753	JHC0018343	4	16	500	1200	USD	0	VN-39	VN
111755	1324082018	13	74	0	10000000	VND	0	VN-SG	VN
111759	1327082018	9	42	0	10000000	VND	0	VN-SG	VN
111760	1328082018	15	89	0	10000000	VND	0	VN-SG	VN
111761	1329082018	15	89	0	10000000	VND	0	VN-SG	VN
111762	1330082018	13	74	0	10000000	VND	0	VN-SG	VN
111764	JHC0018351	4	16	500	600	USD	0	VN-SG	VN
111768	JHC0018356	13	74	700	1200	USD	0	VN-HN	VN
111777	JHN0018384	15	86	0	700	USD	0	VN-HN	VN
111778	JHC0018386	12	60	650	900	USD	0	VN-SG	VN
111779	JHC0018387	2	6	700	1000	USD	0	VN-SG	VN
111781	JHC0018395	4	16	0	1000	USD	1	VN-SG	VN
111782	JHC0018396	6	31	0	1000	USD	1	VN-SG	VN
111783	JHC0018397	12	59	0	500	USD	0	VN-39	VN
111785	JHC0018401	12	60	1500	2000	USD	0	VN-SG	VN
111795	JHC0018404	3	12	700	800	USD	0	VN-SG	VN
111801	JHC0018413	6	24	600	900	USD	0	VN-SG	VN
111805	JHC0018415	4	17	600	700	USD	0	VN-39	VN
111806	JHC0018416	4	16	24000000	24000000	VND	0	VN-SG	VN
111819	JHC0018422	3	12	0	800	USD	0	VN-SG	VN
111821	JHC0018421	6	24	0	1000	USD	1	VN-SG	VN
111823	JHC0018423	4	16	500	800	USD	0	VN-HP	VN
111826	JHN0018418	4	16	20000000	25000000	VND	0	VN-56	VN
111827	JHN0018419	2	8	10000000	12000000	VND	0	VN-56	VN
111828	JHC0018424	6	24	800	1200	USD	0	VN-HP	VN
111830	JHC0018425	12	60	0	500	USD	0	VN-SG	VN
111832	JHC0018428	5	22	12000000	13000000	VND	0	VN-39	VN
111837	JHC0018429	11	56	2000	2500	USD	0	VN-SG	VN
111838	JHC0018432	11	56	600	2000	USD	0	VN-SG	VN
111839	1331092018	13	71	0	1000	USD	1	VN-SG	VN
111841	1333092018	11	57	0	500	USD	1	VN-SG	VN
111842	1334092018	11	56	0	1000	USD	1	VN-SG	VN
111845	1337092018	3	14	0	500	USD	1	VN-SG	VN
111846	1338092018	11	57	0	500	USD	1	VN-SG	VN
111847	1339092018	11	56	0	500	USD	1	VN-SG	VN
111848	1340092018	11	56	1000	2000	USD	0	VN-SG	VN
111851	1343092018	15	87	0	10000000	VND	0	VN-HN	VN
111853	1345092018	5	22	12000000	18000000	VND	0	VN-SG	VN
111854	1346092018	13	73	0	10000000	VND	0	VN-SG	VN
111855	1347092018	10	50	0	500	USD	1	VN-HN	VN
111856	1348092018	13	74	15000000	20000000	VND	0	VN-HN	VN
111862	1354092018	13	69	0	10000000	VND	0	VN-SG	VN
111863	1355092018	6	24	0	500	USD	1	VN-SG	VN
111864	JHC0018433	9	44	0	500	USD	0	VN-DN	VN
111868	JHC0018443	13	74	650	900	USD	0	VN-SG	VN
111872	JHC0018449	6	24	600	2000	USD	0	VN-39	VN
111874	JHN0018445	4	17	600	800	USD	0	VN-HN	VN
111875	1356092018	6	24	0	15000000	VND	0	VN-SG	VN
111882	1360092018	3	10	0	500	USD	1	VN-SG	VN
111883	1361092018	13	69	0	500	USD	1	VN-SG	VN
111884	JHC0018457	4	17	500	700	USD	0	VN-58	VN
111886	JHC0018459	6	24	30000000	50000000	VND	0	VN-SG	VN
111887	JHC0018460	2	7	1000	1500	USD	0	VN-SG	VN
111896	JHC0018470	4	16	800	1500	USD	0	VN-DN	VN
111899	JHC0018473	11	56	500	700	USD	0	VN-DN	VN
111901	JHC0018475	14	77	800	1200	USD	0	VN-SG	VN
111903	JHC0018481	4	18	0	500	USD	0	VN-SG	VN
111904	JHC0018484	12	62	500	500	USD	0	VN-SG	VN
111905	JHC0018482	12	63	500	500	USD	0	VN-SG	VN
111906	JHC0018485	12	59	500	500	USD	0	VN-SG	VN
111907	JHC0018486	13	74	1000	1500	USD	0	VN-SG	VN
111909	JHN0018478	13	74	25000000	25000000	VND	0	VN-HN	VN
111916	JHC0018489	13	71	12000000	17000000	VND	0	VN-SG	VN
111921	JHN0018491	13	74	800	1200	USD	0	VN-HN	VN
111922	JHN0018492	13	74	500	700	USD	0	VN-HN	VN
111923	JHC0018497	13	74	1000	2000	USD	0	VN-57	VN
111924	JHC0018498	12	59	1000	1500	USD	0	VN-57	VN
111925	1362092018	8	39	10000000	15000000	VND	0	VN-SG	VN
111926	1363092018	13	70	12000000	18000000	VND	0	VN-SG	VN
111929	JHC0018501	4	16	0	10000000	VND	0	VN-39	VN
111931	JHC0018503	4	16	0	24000000	VND	0	VN-39	VN
111933	JHC0018506	6	29	0	1000	USD	1	VN-SG	VN
111934	JHC0018507	5	21	12000000	20000000	VND	0	VN-SG	VN
111935	JHC0018508	4	17	12000000	20000000	VND	0	VN-37	VN
111936	JHC0018509	4	17	16000000	22000000	VND	0	VN-37	VN
111937	JHC0018510	12	64	0	20000000	VND	0	VN-37	VN
111939	JHC0018517	4	17	800	1500	USD	0	VN-SG	VN
111950	JHC0018538	14	77	0	12000000	VND	0	VN-43	VN
111951	JHC0018540	3	12	500	1000	USD	0	VN-SG	VN
111954	JHC0018543	3	12	500	1000	USD	0	VN-SG	VN
111955	JHC0018542	6	24	600	800	USD	0	VN-SG	VN
111956	1364092018	4	18	0	11000000	VND	0	VN-SG	VN
111958	JHC0018545	4	18	0	600	USD	0	VN-57	VN
111960	JHC0018546	4	18	0	500	USD	1	VN-57	VN
111962	JHC0018547	3	12	0	500	USD	1	VN-57	VN
111963	JHC0018548	3	12	0	500	USD	1	VN-57	VN
111964	JHC0018549	11	55	0	500	USD	1	VN-57	VN
111966	JHC0018551	13	74	0	500	USD	1	VN-CT	VN
111968	JHC0018552	14	77	500	1500	USD	0	VN-SG	VN
111969	JHC0018554	12	59	1500	1500	USD	0	VN-41	VN
111981	JHC0018567	13	74	600	1000	USD	0	VN-39	VN
111982	JHC0018569	13	74	0	550	USD	0	VN-39	VN
111983	JHC0018570	12	63	600	750	USD	0	VN-39	VN
111984	1365092018	10	52	0	10000000	VND	0	VN-SG	VN
111986	1367092018	13	69	12000000	15000000	VND	0	VN-SG	VN
111993	1371092018	3	12	0	12000000	VND	0		VN
111997	1373092018	2	8	0	500	USD	1	VN-SG	VN
111998	1374092018	4	16	0	500	USD	1	VN-SG	VN
112004	JHC0018574	13	74	10000000	12000000	VND	0	VN-DN	VN
112005	JHC0018573	4	16	0	700	USD	0	VN-57	VN
112008	1375092018	4	16	0	500	USD	1	VN-SG	VN
112009	1376092018	13	74	0	10000000	VND	0	VN-SG	VN
112010	1377092018	3	10	0	10000000	VND	0	VN-SG	VN
112011	1378092018	3	12	0	10000000	VND	0	VN-SG	VN
112012	1379082018	3	12	0	10000000	VND	0	VN-SG	VN
112013	1380092018	13	73	0	10000000	VND	0	VN-SG	VN
112015	1382092018	13	74	0	10000000	VND	0	VN-SG	VN
112016	1383092018	5	23	0	10000000	VND	0	VN-SG	VN
112017	1384092018	13	70	0	10000000	VND	0	VN-HN	VN
112021	JHC0018592	2	8	800	1000	USD	0	VN-SG	VN
112025	1387092018	13	73	10000000	30000000	VND	0	VN-SG	VN
112032	1390092018	11	55	0	10000000	VND	0	VN-HN	VN
112034	1392092018	3	10	10000000	12000000	VND	0	VN-HN	VN
112035	1393092018	13	70	0	11000000	VND	0	VN-HN	VN
112049	JHC0018599	5	22	2500000	5500000	JPY	0	JP-13	JP
112055	1395092018	13	69	0	10000000	VND	0	VN-SG	VN
112056	1396092018	10	49	0	10000000	VND	0	VN-SG	VN
112061	JHC0018625	13	74	35000000	38000000	VND	0	VN-SG	VN
112062	1397092018	4	16	0	10000000	VND	0	VN-SG	VN
112063	1398092018	13	73	0	11000000	VND	0	VN-SG	VN
112065	JHC0018630	4	18	700	800	USD	0	VN-SG	VN
112068	JHN0018621	13	74	0	10000000	VND	0	VN-HN	VN
112074	JHC0018636	12	58	0	14000000	VND	0	VN-39	VN
112075	JHC0018639	2	8	500	600	USD	0	VN-SG	VN
112078	JHC0018644	15	86	13000000	14000000	VND	0	VN-57	VN
112081	JHN0018646	15	88	700	900	USD	0	VN-SG	VN
112090	JHC0018652	15	88	20000000	30000000	VND	0	VN-57	VN
112097	JHC0018657	11	56	10000000	10000000	VND	0	VN-SG	VN
112104	JHC0018664	13	74	600	1000	USD	0	VN-SG	VN
112106	JHC0018673	4	18	0	600	USD	0	VN-SG	VN
112110	1400102018	13	70	0	10000000	VND	0	VN-HN	VN
112112	1402102018	6	24	0	15000000	VND	0	VN-SG	VN
112113	1403102018	13	73	15000000	25000000	VND	0	VN-SG	VN
112116	JHN0018677	13	74	600	900	USD	0	VN-HN	VN
112133	1404102018	13	69	0	10000000	VND	0	VN-SG	VN
112136	1407102018	3	10	0	1000	USD	0	VN-SG	VN
112137	1408102018	13	70	0	500	USD	1	VN-DN	VN
112138	1409102018	13	74	0	500	USD	1	VN-DN	VN
112140	JHC0018695	15	86	0	500	USD	1	VN-39	VN
112146	JHC0018697	11	56	500	700	USD	0	VN-SG	VN
112151	JHC0018699	15	86	900	1300	USD	0	VN-SG	VN
112153	JHN0018702	4	16	0	13000000	VND	0	VN-63	VN
112154	JHC0018701	4	16	20000000	30000000	VND	0	VN-57	VN
112156	JHC0018709	6	24	20000000	30000000	VND	0	VN-57	VN
112157	JHC0018708	5	21	10000000	14000000	VND	0	VN-SG	VN
112166	JHC0018721	13	73	1000	1500	USD	0	VN-SG	VN
112188	JHC0018734	4	17	10000000	12000000	VND	0	VN-SG	VN
112190	JHC0018743	4	16	0	500	USD	1	VN-HP	VN
112191	JHC0018746	15	86	0	500	USD	1	VN-HP	VN
112197	JHC0018749	13	74	500	1000	USD	0	VN-SG	VN
112198	JHC0018750	13	71	1000	1000	USD	0	VN-SG	VN
112199	JHC0018751	4	17	600	800	USD	0	VN-DN	VN
112201	JHC0018744	6	24	600	2000	USD	0	VN-39	VN
112203	JHC0018756	4	16	500	1700	USD	0	VN-SG	VN
112208	JHC0018759	12	59	700	1500	USD	0	VN-SG	VN
112209	JHC0018760	14	78	500	1200	USD	0	VN-SG	VN
112211	1411102018	6	24	0	500	USD	1	VN-SG	VN
112212	1412102018	13	69	0	500	USD	1	VN-SG	VN
112213	1413102018	13	69	0	500	USD	1	VN-SG	VN
112214	1414102018	2	7	0	500	USD	1	VN-SG	VN
112215	1415102018	2	7	0	500	USD	1	VN-SG	VN
112216	1416102018	12	62	0	500	USD	1	VN-SG	VN
112218	JHC0018762	13	74	30000000	50000000	VND	0	VN-SG	VN
112219	JHC0018763	4	17	0	16000000	VND	0	VN-39	VN
112227	JHC0018768	12	59	700	3000	USD	0	VN-57	VN
112229	JHC0018775	13	74	19000000	21000000	VND	0	VN-SG	VN
112230	JHC0018781	13	74	0	900	USD	0	VN-39	VN
112245	JHC0018786	12	59	0	20000000	VND	0	VN-39	VN
112247	JHC0018788	11	56	10000000	18000000	VND	0	VN-SG	VN
112248	JHC0018789	15	88	800	1000	USD	0	VN-SG	VN
112249	JHC0018790	13	74	10000000	15000000	VND	0	VN-SG	VN
112250	JHC0018793	12	60	800	1500	USD	0	VN-SG	VN
112268	JHC0018797	9	43	0	1000	USD	1	VN-SG	VN
112272	JHC0018798	9	45	0	1000	USD	1	VN-SG	VN
112277	JHC0018799	10	51	1200	2200	USD	0	VN-SG	VN
112285	1425102018	6	24	0	10000000	VND	0	VN-SG	VN
112292	1426102018	3	12	12000000	15000000	VND	0	VN-SG	VN
112294	JHC0018791	11	54	0	1000	USD	0	VN-SG	VN
112296	JHC0018792	11	54	0	500	USD	0	VN-SG	VN
112298	JHC0018817	13	74	600	700	USD	0	VN-57	VN
112299	JHC0018818	4	16	0	800	USD	0	VN-SG	VN
112304	JHC0018827	12	60	600	1000	USD	0	VN-39	VN
112307	1427102018	2	8	0	15000000	VND	0	VN-SG	VN
112308	1428102018	2	7	0	500	USD	1	VN-SG	VN
112314	JHC0018829	4	18	24000000	30000000	VND	0	VN-57	VN
112328	JHN0018832	4	19	800	950	USD	0	VN-HN	VN
112331	JHC0018842	4	18	800	1200	USD	0	VN-SG	VN
112333	JHC0018844	2	8	10000000	40000000	VND	0	VN-SG	VN
112334	JHC0018845	12	59	800	1600	USD	0	VN-39	VN
112335	JHC0018846	15	86	0	500	USD	1	VN-SG	VN
112336	JHC0018847	14	77	220000	220000	JPY	0	JP-23	JP
112342	JHC0018853	13	74	0	500	USD	0	VN-SG	VN
112343	JHC0018857	13	74	1100	1200	USD	0	VN-SG	VN
112347	JHC0018858	13	74	10000000	12000000	VND	0	VN-SG	VN
112351	1432102018	2	7	10000000	12000000	VND	0	VN-HN	VN
112352	JHC0018863	4	16	1000	1000	USD	0	VN-SG	VN
112353	JHN0018859	13	74	550	850	USD	0	VN-HN	VN
112355	JHC0018883	4	17	500	800	USD	0	VN-SG	VN
112358	1433102018	13	74	0	500	USD	1	VN-SG	VN
112359	1434102018	13	70	0	15000000	VND	0	VN-HN	VN
112363	1438102018	13	69	0	10000000	VND	0	VN-SG	VN
112365	1440102018	12	59	0	1000	USD	1	VN-SG	VN
112367	JHC0018891	2	8	350	400	USD	0	VN-57	VN
112368	JHC0018893	12	62	1000	1000	USD	0	VN-SG	VN
112369	JHC0018895	4	16	0	500	USD	1	VN-SG	VN
112370	JHC0018897	4	17	500	1000	USD	0	VN-SG	VN
112371	JHC0018898	13	74	600	900	USD	0	VN-SG	VN
112374	1441102018	3	14	0	500	USD	1	VN-SG	VN
112375	1442102018	3	14	0	500	USD	1	VN-SG	VN
112378	1444102018	11	55	0	10000000	VND	0	VN-SG	VN
112379	1445102018	11	55	0	10000000	VND	0	VN-SG	VN
112380	1446102018	13	69	0	10000000	VND	0	VN-HN	VN
112383	1448102018	10	51	0	500	USD	1	VN-DN	VN
112384	1449102018	5	22	0	500	USD	1	VN-DN	VN
112385	1450102018	4	18	0	500	USD	1	VN-DN	VN
112386	1451102018	4	16	0	10000000	VND	0	VN-SG	VN
112393	JHC0018908	2	8	1000	2000	USD	0	VN-SG	VN
112394	JHC0018906	14	77	0	10000000	VND	0	VN-SG	VN
112396	JHC0018907	11	55	11000000	18000000	VND	0	VN-SG	VN
112400	JHC0018922	14	77	1600	2500	USD	0	JP-12	JP
112401	JHN0018892	12	62	700	800	USD	0	VN-HP	VN
112406	JHC0018925	4	17	11000000	18000000	VND	0	VN-SG	VN
112407	JHC0018926	13	74	600	1000	USD	0	VN-SG	VN
112408	JHC0018927	12	66	0	12000000	VND	0	VN-SG	VN
112423	JHC0018938	13	74	14000000	15000000	VND	0	VN-SG	VN
112424	JHC0018939	12	60	0	15000000	VND	0	VN-39	VN
112425	1452102018	12	60	18000000	20000000	VND	0	VN-SG	VN
112431	1454102018	4	16	0	10000000	VND	0	VN-HN	VN
112433	1456102018	3	12	0	12000000	VND	0	VN-HN	VN
112434	1457102018	13	74	10000000	12000000	VND	0	VN-HN	VN
112439	JHC0018948	8	39	2000	2800	USD	0	VN-HN	VN
112441	JHC0018950	11	55	3200000	4300000	JPY	0	JP-13	JP
112442	JHC0018951	3	12	3200000	7000000	JPY	0	JP-13	JP
112443	JHN0018946	15	87	20000000	30000000	VND	0	VN-HN	VN
112445	1458102018	3	12	0	10000000	VND	0	VN-SG	VN
112446	1459102018	4	19	0	500	USD	1	VN-SG	VN
112449	JHC0018954	12	60	700	1000	USD	0	VN-SG	VN
112451	JHC0018958	4	18	1000	1600	USD	0	VN-SG	VN
112452	JHC0018959	6	24	600	900	USD	0	VN-SG	VN
112453	JHC0018960	4	17	0	900	USD	0	VN-39	VN
112455	JHC0018961	5	21	0	17000000	VND	0	VN-SG	VN
112456	JHC0018964	4	16	15000000	17000000	VND	0	VN-HN	VN
112459	JHC0018970	13	74	30000000	35000000	VND	0	VN-HN	VN
112487	JHC0018985	2	6	1000	1280	USD	0	VN-SG	VN
112489	JHC0018987	6	24	1280	1280	USD	0	VN-SG	VN
112494	JHC0018995	13	74	7000000	7000000	VND	0	VN-SG	VN
112498	JHC0018996	12	63	500	750	USD	0	VN-43	VN
112504	JHN0018988	13	74	0	500	USD	0	VN-HN	VN
112506	JHN0018991	13	74	35000000	35000000	VND	0	VN-DN	VN
112508	JHN0018993	2	7	13600000	16600000	VND	0	VN-HN	VN
112513	JHC0019006	13	74	2000	4000	USD	0	VN-SG	VN
112515	JHC0019005	2	8	600	1200	USD	0	VN-SG	VN
112516	JHC0019008	11	56	0	500	USD	1	VN-DN	VN
112524	JHN0019002	4	18	1500	1500	USD	0	VN-HN	VN
112525	JHN0019004	12	63	3500	3500	USD	0	VN-HN	VN
112529	JHC0019028	13	74	1000	1800	USD	0	VN-SG	VN
112532	JHC0019030	13	74	500	1000	USD	0	VN-HN	VN
112536	JHC0019033	11	56	500	600	USD	0	VN-SG	VN
112537	JHC0019034	2	8	500	600	USD	0	VN-SG	VN
112538	JHC0019035	4	16	30000000	50000000	VND	0	VN-SG	VN
112544	JHC0019036	3	12	700	1500	USD	0	VN-SG	VN
112546	JHC0019038	2	7	600	1000	USD	0	VN-SG	VN
112547	JHC0019039	13	74	60000000	120000000	VND	0	VN-SG	VN
112548	JHC0019041	13	74	0	1000	USD	1	VN-HP	VN
112550	JHC0019042	2	8	10000000	20000000	VND	0	VN-SG	VN
112556	1462112018	13	69	0	20000000	VND	0	VN-SG	VN
112557	1463112018	3	12	0	10000000	VND	0	VN-SG	VN
112558	1464112018	11	56	0	10000000	VND	0	VN-SG	VN
112559	1465112018	11	56	0	10000000	VND	0	VN-SG	VN
112562	JHC0019054	5	22	1000	1500	USD	0	VN-SG	VN
112563	JHC0019056	12	60	700	1200	USD	0	VN-SG	VN
112566	JHN0019050	6	24	500	500	USD	0	VN-HN	VN
112568	1468112018	13	73	0	10000000	VND	0	VN-SG	VN
112569	1469112018	13	69	0	12000000	VND	0	VN-SG	VN
112570	1470112018	13	70	12000000	15000000	VND	0	VN-SG	VN
112571	JHN0019060	4	17	600	700	USD	0	VN-HP	VN
112573	1471112018	13	70	11000000	13000000	VND	0	VN-SG	VN
112574	JHC0019066	13	71	1500	2000	USD	0	VN-SG	VN
112575	JHC0019067	14	77	12000000	18000000	VND	0	VN-SG	VN
112577	JHC0019069	13	74	600	1200	USD	0	VN-39	VN
112579	JHC0019071	4	17	600	700	USD	0	VN-SG	VN
112580	JHC0019074	4	17	15000000	20000000	VND	0	VN-57	VN
112582	JHC0019085	4	17	600	1000	USD	0	VN-SG	VN
112594	JHC0019091	13	70	800	1500	USD	0	VN-SG	VN
112596	JHC0019093	6	26	600	800	USD	0	VN-SG	VN
112597	JHN0019089	13	74	14000000	14000000	VND	0	VN-HN	VN
112619	JHC0019110	13	74	600	800	USD	0	VN-SG	VN
112621	JHC0019111	4	18	2000	3500	USD	0	VN-SG	VN
112624	JHC0019112	6	24	2000	3500	USD	0	VN-SG	VN
112627	1472112018	4	16	0	500	USD	1	VN-SG	VN
112628	1473112018	6	24	0	500	USD	1	VN-SG	VN
112630	1474112018	11	56	0	500	USD	1	VN-SG	VN
112631	1475112018	13	73	0	500	USD	1	VN-SG	VN
112635	JHC0019122	13	74	16000000	36000000	VND	0	VN-SG	VN
112644	1477112018	13	73	0	500	USD	1	VN-SG	VN
112645	1478112018	13	74	0	500	USD	1	VN-SG	VN
112649	1482112018	15	86	0	500	USD	1	VN-SG	VN
112650	1483112018	15	87	0	500	USD	1	VN-SG	VN
112651	1484112018	13	70	0	500	USD	1	VN-SG	VN
112652	1485112018	11	55	0	500	USD	1	VN-SG	VN
112653	1486112018	13	69	0	500	USD	1	VN-SG	VN
112654	1487112018	16	91	0	500	USD	1	VN-SG	VN
112655	1488112018	13	74	0	500	USD	1	VN-SG	VN
112656	1489112018	10	48	0	500	USD	1	VN-SG	VN
112657	1490112018	13	74	0	500	USD	1	VN-SG	VN
112659	JHC0019133	14	76	500	500	USD	1	VN-SG	VN
112661	JHC0019138	12	63	18000000	23000000	VND	0	VN-SG	VN
112666	JHC0019143	6	24	0	900	USD	0	VN-39	VN
112667	JHC0019144	12	59	0	900	USD	0	VN-39	VN
112679	JHC0019156	4	16	1000	1000	USD	0	VN-SG	VN
112680	JHC0019157	13	74	800	1000	USD	0	VN-SG	VN
112681	JHC0019161	14	77	500	1200	USD	0	VN-39	VN
112682	JHC0019162	12	62	500	700	USD	0	VN-41	VN
112684	1491112018	11	56	0	500	USD	1	VN-HN	VN
112686	1493112018	13	71	0	500	USD	1	VN-HN	VN
112687	1494112018	13	70	0	500	USD	1	VN-HN	VN
112690	1497112018	3	10	0	500	USD	1	VN-HN	VN
112692	1499112018	3	10	0	500	USD	1	VN-HN	VN
112696	1503112018	13	74	0	500	USD	1	VN-HN	VN
112710	1509112018	13	74	0	500	USD	1	VN-HN	VN
112719	1513112018	3	12	0	500	USD	1	VN-HN	VN
112728	JHC0019163	12	62	10000000	13000000	VND	0	VN-57	VN
112730	JHC0019167	5	21	2500000	5500000	JPY	0	JP-13	JP
112732	JHC0019166	6	24	500	650	USD	0	VN-SG	VN
112733	JHC0019168	12	59	0	600	USD	0	VN-41	VN
112734	JHC0019169	12	59	1000	1000	USD	0	VN-41	VN
112735	1517112018	4	16	10000000	15000000	VND	0	VN-SG	VN
112736	1518112018	4	16	12000000	18000000	VND	0	VN-SG	VN
112737	1519112018	6	24	0	500	USD	1	VN-SG	VN
112738	1520112018	3	12	0	10000000	VND	0	VN-SG	VN
112745	JHC0019171	6	24	1200	1600	USD	0	VN-57	VN
112755	JHC0019179	11	56	0	700	USD	0	VN-DN	VN
112756	JHC0019180	11	56	0	700	USD	0	VN-DN	VN
112760	JHC0019181	11	56	1000	2000	USD	0	VN-SG	VN
112763	JHC0019182	11	56	0	1000	USD	0	VN-DN	VN
112765	JHC0019183	11	56	0	700	USD	0	VN-DN	VN
112766	JHN0019174	5	22	0	10000000	VND	0	VN-HN	VN
112768	JHN0019184	4	16	0	700	USD	0		VN
112774	JHC0019185	13	74	4000000	5500000	JPY	0	JP-13	JP
112775	JHC0019189	2	6	800	1200	USD	0	VN-SG	VN
112776	JHC0019193	13	74	800	1200	USD	0	VN-SG	VN
112779	JHC0019194	13	74	6000000	8000000	USD	0	JP-13	JP
112791	JHN0019186	2	8	0	30000000	VND	0	VN-HN	VN
112794	JHC0019205	4	16	600	1000	USD	0	VN-SG	VN
112797	JHC0019215	2	6	0	1000	USD	0	VN-SG	VN
112801	JHC0019219	2	8	0	1500	USD	0	VN-DN	VN
112803	JHC0019218	2	8	0	1500	USD	0	VN-SG	VN
112804	JHC0019220	2	8	0	1000	USD	0	VN-SG	VN
112808	JHC0019222	12	59	800	1700	USD	0	VN-SG	VN
112809	JHC0019228	12	62	500	600	USD	0	VN-39	VN
112811	JHC0019240	4	16	500	500	USD	0	VN-SG	VN
112812	JHC0019243	11	56	1500	3500	USD	0	VN-HN	VN
112813	JHC0019244	4	20	0	750	USD	0	VN-DN	VN
112818	JHC0019248	14	76	2000	2000	USD	0	VN-SG	VN
112824	JHN0019201	4	17	0	800	USD	0	VN-HP	VN
112826	JHN0019202	14	76	0	750	USD	0	VN-HP	VN
112827	JHN0019203	14	76	0	1200	USD	0	VN-HP	VN
112828	JHN0019204	14	76	0	800	USD	0	VN-HP	VN
112831	JHN0019206	4	16	0	500	USD	0	VN-HP	VN
112834	JHN0019245	12	60	1000	1200	USD	0	VN-HN	VN
112835	JHN0019246	12	62	1000	1200	USD	0	VN-HN	VN
112836	JHN0019249	4	16	650	750	USD	0	VN-HN	VN
112837	JHN0019250	6	24	700	900	USD	0	VN-HN	VN
112852	JHC0019267	13	74	0	500	USD	1	VN-SG	VN
112853	JHC0019268	13	74	800	1000	USD	0	VN-SG	VN
112854	JHC0019271	12	62	0	10000000	VND	0	VN-57	VN
112864	1522112018	13	69	0	15000000	VND	0	VN-HN	VN
112864	1522112018	13	69	0	15000000	VND	0	VN-SG	VN
112867	1524112018	13	69	0	10000000	VND	0	VN-HN	VN
